,anomaly
3651459,0
3651460,0
3651461,0
3651462,0
3651463,0
3651464,0
3651465,0
3651466,0
3651469,0
3651471,0
3651472,0
3651474,0
3651475,0
3651477,0
3651479,0
3651482,0
3651483,0
3651484,0
3651485,0
3651486,0
3651487,0
3651488,0
3651489,1
3651490,0
3651494,0
3651495,0
3651496,0
3651498,0
3651499,0
3651500,0
3651504,0
3651506,0
3651508,0
3651509,0
3651513,0
3651514,0
3651515,0
3651518,0
3651519,0
3651521,0
3651522,0
3651525,0
3651526,0
3651527,0
3651529,0
3651530,0
3651532,0
3651533,0
3651536,0
3651537,0
3651539,0
3651542,0
3651543,0
3651548,0
3651551,0
3651552,0
3651554,0
3651555,0
3651556,0
3651557,0
3651559,0
3651561,0
3651562,0
3651563,0
3651564,0
3651566,0
3651567,0
3651568,0
3651569,1
3651570,0
3651571,0
3651572,0
3651573,0
3651574,0
3651575,0
3651576,0
3651577,0
3651578,0
3651580,0
3651581,0
3651583,0
3651585,0
3651586,0
3651587,0
3651588,0
3651589,0
3651610,0
3651612,0
3651613,0
3651616,0
3651617,0
3651622,0
3651628,0
3651629,0
3651632,0
3651633,0
3651634,0
3651635,0
3651636,0
3651637,0
3651638,0
3651639,0
3651641,0
3651643,0
3651645,0
3651646,0
3651648,0
3651649,0
3651650,0
3651652,0
3651653,0
3651654,0
3651657,0
3651663,0
3651664,0
3651667,0
3651668,0
3651669,0
3651670,0
3651671,0
3651672,0
3651674,0
3651675,0
3651679,0
3651682,0
3651683,0
3651684,0
3651686,0
3651689,0
3651690,0
3651691,0
3651692,0
3651694,0
3651695,0
3651696,0
3651698,0
3651699,0
3651700,0
3651701,0
3651702,0
3651703,0
3651704,0
3651705,0
3651706,0
3651707,0
3651708,0
3651709,0
3651710,0
3651711,0
3651712,0
3651713,0
3651714,0
3651715,0
3651716,0
3651717,0
3651718,0
3651719,0
3651720,0
3651721,0
3651724,0
3651726,0
3651730,0
3651731,0
3651732,0
3651733,0
3651734,0
3651737,0
3651738,0
3651743,0
3651747,0
3651748,0
3651749,0
3651751,0
3651752,0
3651753,0
3651763,0
3651764,0
3651766,0
3651768,0
3651772,0
3651774,0
3651775,0
3651776,0
3651780,0
3651781,0
3651784,0
3651785,0
3651786,0
3651787,0
3651788,0
3651789,0
3651790,0
3651791,0
3651792,0
3651794,0
3651795,0
3651801,0
3651804,0
3651805,0
3651806,0
3651808,0
3651809,0
3651810,0
3651811,0
3651812,0
3651813,0
3651814,0
3651815,0
3651817,0
3651819,0
3651820,0
3651823,0
3651824,0
3651825,0
3651826,0
3651827,0
3651828,0
3651829,0
3651832,0
3651833,0
3651835,0
3651837,0
3651839,0
3651840,0
3651843,0
3651845,0
3651846,0
3651847,0
3651848,0
3651851,0
3651852,0
3651854,0
3651856,0
3651857,0
3651859,0
3651861,0
3651862,0
3651864,0
3651866,0
3651868,0
3651869,0
3651870,0
3651871,0
3651872,0
3651875,0
3651876,0
3651877,0
3651878,0
3651879,0
3651880,0
3651882,0
3651883,0
3651884,0
3651885,0
3651886,0
3651887,0
3651889,0
3651891,0
3651893,0
3651896,0
3651900,0
3651904,0
3651905,1
3651907,0
3651908,0
3651909,0
3651910,0
3651911,0
3651912,0
3651913,0
3651914,0
3651915,0
3651916,0
3651917,0
3651918,0
3651920,0
3651921,0
3651922,0
3651926,0
3651927,0
3651928,0
3651929,0
3651931,0
3651932,0
3651936,1
3651937,0
3651938,0
3651939,0
3651940,0
3651941,1
3651942,0
3651944,0
3651945,0
3651948,0
3651952,0
3651953,0
3651954,0
3651955,0
3651956,0
3651957,0
3651959,0
3651960,0
3651961,0
3651962,0
3651964,0
3651969,0
3651970,0
3651978,0
3651983,0
3651985,0
3651986,0
3651987,0
3651988,0
3651989,0
3651991,0
3651993,0
3651994,0
3651995,0
3651996,0
3651997,0
3651998,0
3652000,0
3652002,0
3652003,0
3652004,0
3652005,0
3652006,0
3652013,0
3652015,0
3652017,0
3652020,0
3652021,0
3652023,0
3652024,0
3652026,0
3652029,0
3652032,0
3652033,0
3652034,0
3652035,0
3652036,0
3652037,0
3652038,0
3652039,0
3652040,0
3652045,0
3652046,0
3652047,0
3652049,0
3652050,0
3652051,0
3652053,0
3652054,0
3652055,0
3652056,0
3652057,0
3652059,0
3652060,0
3652061,0
3652062,0
3652063,0
3652064,0
3652065,0
3652066,0
3652067,0
3652069,0
3652070,0
3652071,0
3652072,0
3652073,0
3652074,0
3652075,0
3652076,0
3652078,0
3652079,0
3652080,0
3652082,0
3652083,0
3652084,0
3652088,0
3652089,0
3652090,0
3652092,0
3652093,0
3652095,0
3652096,0
3652097,0
3652101,0
3652103,0
3652104,0
3652105,0
3652108,0
3652111,0
3652115,0
3652117,0
3652118,0
3652119,0
3652120,0
3652121,0
3652122,0
3652123,0
3652126,0
3652127,0
3652128,0
3652129,0
3652130,0
3652131,0
3652132,0
3652133,0
3652134,0
3652136,0
3652142,0
3652143,0
3652144,0
3652145,0
3652147,0
3652150,0
3652151,0
3652152,0
3652153,0
3652156,0
3652161,0
3652163,0
3652164,0
3652165,0
3652167,0
3652168,0
3652169,0
3652171,0
3652173,0
3652175,0
3652176,0
3652179,0
3652181,0
3652183,0
3652184,0
3652185,0
3652186,0
3652187,0
3652189,0
3652190,0
3652191,1
3652193,0
3652194,0
3652195,0
3652202,0
3652203,0
3652209,0
3652211,0
3652213,0
3652216,0
3652224,0
3652226,0
3652228,0
3652231,0
3652232,0
3652233,0
3652234,0
3652235,0
3652236,0
3652237,0
3652238,0
3652240,0
3652244,0
3652246,0
3652247,0
3652249,0
3652255,0
3652256,0
3652258,0
3652261,0
3652273,0
3652284,0
3652286,0
3652289,0
3652295,0
3652297,0
3652299,0
3652300,0
3652301,0
3652302,0
3652303,0
3652304,0
3652306,0
3652307,0
3652310,0
3652311,0
3652316,0
3652317,0
3652319,0
3652321,0
3652322,0
3652323,0
3652324,0
3652325,0
3652326,0
3652327,0
3652328,0
3652330,0
3652332,0
3652333,0
3652334,0
3652336,0
3652343,0
3652347,0
3652349,0
3652350,0
3652351,0
3652354,0
3652357,0
3652359,0
3652360,0
3652362,0
3652364,0
3652369,0
3652372,0
3652374,0
3652379,0
3652386,0
3652388,0
3652393,0
3652394,0
3652395,0
3652396,0
3652397,0
3652398,0
3652403,0
3652406,0
3652419,0
3652423,0
3652424,0
3652427,0
3652428,0
3652430,0
3652434,0
3652435,0
3652437,0
3652440,0
3652442,0
3652444,0
3652445,0
3652448,0
3652449,0
3652450,0
3652451,0
3652452,0
3652453,0
3652454,0
3652455,0
3652456,0
3652459,0
3652461,0
3652462,0
3652463,0
3652465,0
3652467,0
3652468,0
3652472,0
3652473,0
3652475,0
3652478,0
3652479,0
3652480,0
3652482,0
3652483,0
3652485,0
3652503,0
3652506,0
3652516,0
3652518,0
3652521,0
3652522,0
3652523,0
3652528,0
3652529,0
3652531,0
3652532,0
3652534,0
3652535,0
3652537,0
3652538,0
3652539,0
3652545,0
3652547,0
3652550,0
3652551,0
3652552,0
3652554,0
3652556,0
3652557,0
3652558,0
3652559,0
3652561,0
3652562,0
3652567,0
3652569,0
3652571,0
3652576,0
3652582,0
3652583,0
3652584,0
3652585,0
3652587,0
3652588,0
3652589,0
3652590,0
3652595,0
3652597,0
3652599,0
3652600,0
3652604,0
3652605,0
3652606,0
3652607,0
3652608,0
3652609,0
3652610,0
3652611,0
3652614,0
3652616,0
3652618,0
3652620,0
3652622,0
3652627,0
3652630,0
3652635,0
3652643,0
3652661,0
3652665,0
3652675,0
3652679,0
3652684,0
3652687,0
3652696,0
3652703,0
3652713,0
3652719,0
3652720,0
3652721,0
3652722,0
3652725,0
3652733,0
3652734,0
3652736,0
3652749,0
3652750,0
3652751,0
3652752,0
3652754,0
3652757,0
3652768,0
3652770,0
3652771,0
3652772,0
3652774,0
3652775,0
3652778,0
3652779,0
3652800,0
3652816,1
3652818,1
3652820,0
3652828,0
3652831,0
3652833,0
3652834,0
3652835,0
3652838,0
3652840,0
3652841,0
3652848,1
3652849,0
3652850,0
3652851,0
3652852,0
3652855,0
3652866,0
3652867,0
3652873,0
3652875,0
3652887,0
3652888,0
3652897,1
3652898,0
3652899,0
3652900,0
3652904,0
3652905,0
3652907,0
3652909,0
3652910,0
3652911,0
3652912,0
3652913,0
3652920,0
3652921,0
3652922,0
3652924,0
3652925,0
3652926,0
3652927,0
3652928,0
3652929,0
3652930,0
3652931,0
3652932,0
3652933,0
3652935,0
3652936,0
3652937,0
3652938,0
3652944,0
3652946,0
3652947,0
3652952,0
3652953,0
3652954,0
3652956,0
3652957,0
3652966,0
3652967,0
3652968,0
3652969,0
3652970,0
3652971,0
3652972,0
3652973,0
3652974,0
3652975,0
3652976,0
3652980,0
3652981,0
3652985,0
3652986,0
3652987,0
3652988,0
3652990,0
3652991,0
3652995,0
3653001,0
3653002,0
3653003,0
3653004,0
3653009,0
3653010,0
3653011,0
3653012,0
3653013,0
3653014,0
3653015,0
3653017,0
3653018,0
3653020,0
3653021,0
3653023,0
3653025,0
3653026,0
3653028,0
3653029,0
3653030,0
3653033,0
3653036,0
3653037,0
3653038,0
3653039,0
3653040,0
3653041,1
3653042,0
3653043,1
3653044,1
3653045,0
3653046,0
3653047,0
3653049,0
3653050,0
3653051,0
3653052,0
3653060,0
3653063,0
3653068,0
3653070,0
3653071,0
3653074,0
3653076,0
3653078,0
3653081,0
3653082,0
3653083,0
3653084,0
3653085,0
3653089,0
3653090,0
3653091,0
3653092,0
3653093,0
3653094,0
3653096,0
3653097,0
3653098,0
3653099,0
3653100,0
3653104,0
3653114,0
3653115,0
3653116,0
3653117,0
3653118,0
3653119,0
3653121,0
3653122,0
3653127,0
3653129,0
3653130,0
3653131,0
3653132,0
3653133,0
3653134,0
3653135,0
3653136,0
3653142,0
3653143,0
3653144,0
3653145,0
3653146,0
3653147,0
3653148,0
3653149,0
3653150,0
3653151,0
3653152,0
3653153,0
3653154,0
3653155,0
3653156,0
3653157,0
3653158,0
3653159,0
3653160,0
3653161,0
3653162,0
3653165,0
3653166,0
3653167,0
3653168,0
3653169,0
3653170,0
3653171,0
3653172,0
3653173,0
3653174,0
3653176,0
3653178,0
3653179,0
3653182,0
3653183,0
3653186,0
3653187,0
3653188,0
3653190,0
3653191,0
3653194,0
3653195,0
3653198,0
3653203,0
3653204,0
3653205,0
3653207,0
3653208,0
3653209,0
3653210,0
3653211,0
3653212,0
3653213,0
3653214,0
3653216,0
3653217,0
3653218,0
3653219,0
3653220,0
3653221,0
3653222,0
3653223,0
3653227,0
3653229,0
3653232,0
3653233,0
3653234,0
3653236,0
3653237,0
3653239,0
3653240,0
3653241,0
3653242,0
3653243,0
3653244,0
3653246,0
3653247,0
3653248,0
3653249,0
3653250,0
3653251,0
3653252,0
3653253,0
3653254,0
3653255,0
3653256,0
3653257,0
3653258,0
3653262,0
3653263,0
3653265,0
3653266,0
3653268,0
3653271,0
3653272,0
3653273,0
3653276,0
3653281,0
3653283,0
3653284,0
3653285,0
3653287,0
3653288,0
3653290,0
3653292,0
3653303,1
3653308,0
3653309,0
3653310,0
3653311,0
3653314,0
3653315,0
3653316,0
3653317,0
3653318,0
3653319,0
3653320,0
3653321,0
3653322,0
3653323,0
3653324,0
3653325,0
3653326,0
3653327,0
3653328,1
3653329,0
3653333,0
3653334,0
3653335,0
3653337,0
3653338,0
3653340,0
3653341,0
3653347,0
3653348,0
3653349,0
3653350,0
3653353,0
3653354,0
3653355,0
3653357,0
3653360,0
3653361,0
3653362,0
3653363,0
3653365,0
3653366,0
3653367,0
3653368,0
3653369,0
3653372,0
3653373,0
3653374,0
3653375,0
3653376,0
3653381,0
3653382,0
3653383,0
3653384,0
3653386,0
3653387,0
3653388,0
3653389,0
3653390,0
3653392,0
3653394,0
3653406,0
3653408,0
3653409,0
3653410,0
3653411,0
3653418,0
3653419,0
3653420,0
3653421,0
3653423,0
3653426,0
3653434,0
3653437,0
3653438,0
3653440,0
3653441,0
3653442,0
3653444,0
3653445,0
3653448,0
3653453,0
3653454,0
3653455,0
3653456,0
3653457,0
3653458,0
3653459,0
3653461,0
3653462,0
3653463,0
3653465,0
3653466,1
3653468,0
3653474,0
3653476,0
3653480,0
3653481,0
3653482,0
3653483,0
3653484,0
3653485,0
3653487,0
3653488,0
3653491,0
3653492,0
3653494,0
3653512,0
3653518,0
3653555,0
3653565,0
3653624,0
3653629,0
3653631,0
3653634,0
3653643,0
3653644,0
3653645,0
3653647,0
3653649,0
3653650,0
3653651,0
3653654,0
3653655,0
3653656,0
3653657,0
3653658,0
3653659,0
3653660,0
3653683,0
3653687,0
3653691,0
3653692,0
3653693,0
3653694,0
3653695,0
3653698,0
3653699,0
3653700,0
3653702,0
3653706,0
3653709,0
3653722,0
3653726,0
3653729,0
3653736,0
3653739,0
3653741,0
3653745,0
3653753,0
3653756,0
3653761,0
3653766,0
3653767,0
3653770,0
3653771,0
3653772,0
3653773,0
3653774,0
3653775,0
3653776,0
3653777,0
3653778,0
3653781,0
3653782,0
3653783,0
3653784,0
3653785,0
3653787,0
3653789,0
3653793,0
3653794,0
3653795,0
3653798,0
3653799,0
3653800,0
3653801,0
3653802,0
3653803,0
3653805,0
3653806,0
3653807,0
3653808,0
3653812,0
3653813,0
3653814,0
3653815,0
3653816,0
3653817,0
3653818,0
3653820,0
3653822,0
3653826,0
3653827,0
3653828,1
3653830,0
3653831,0
3653833,0
3653840,0
3653841,0
3653842,0
3653844,0
3653846,0
3653847,0
3653848,0
3653849,0
3653852,0
3653853,0
3653855,0
3653856,0
3653858,0
3653860,0
3653862,0
3653863,0
3653865,0
3653866,0
3653867,0
3653869,0
3653870,0
3653878,0
3653879,0
3653880,1
3653882,0
3653885,0
3653886,0
3653887,0
3653889,0
3653890,0
3653891,0
3653892,0
3653894,0
3653895,0
3653896,0
3653897,1
3653899,0
3653901,0
3653902,0
3653906,0
3653907,0
3653908,0
3653911,0
3653914,0
3653916,0
3653917,0
3653919,0
3653920,0
3653924,0
3653925,0
3653926,0
3653927,0
3653929,0
3653930,1
3653931,0
3653933,0
3653934,0
3653936,0
3653938,0
3653957,0
3653966,0
3654041,0
3654043,0
3654044,0
3654047,0
3654048,0
3654049,0
3654050,0
3654051,1
3654052,0
3654053,0
3654054,0
3654055,0
3654056,0
3654057,0
3654059,0
3654060,0
3654065,0
3654068,0
3654074,0
3654083,0
3654084,0
3654085,0
3654088,0
3654089,0
3654090,0
3654091,0
3654092,0
3654095,0
3654096,0
3654098,0
3654099,0
3654100,0
3654102,0
3654103,1
3654106,1
3654107,0
3654108,0
3654110,0
3654114,0
3654116,0
3654117,0
3654118,0
3654119,0
3654120,0
3654124,0
3654130,0
3654132,0
3654137,0
3654138,0
3654139,0
3654143,0
3654145,0
3654148,0
3654149,0
3654153,0
3654154,0
3654157,0
3654158,0
3654159,0
3654160,1
3654161,0
3654162,0
3654163,0
3654164,0
3654165,0
3654167,0
3654168,0
3654171,0
3654175,0
3654176,0
3654177,0
3654178,0
3654180,0
3654182,0
3654183,0
3654184,0
3654185,0
3654186,0
3654187,0
3654189,0
3654192,0
3654193,0
3654194,0
3654196,0
3654200,0
3654204,0
3654211,0
3654214,0
3654219,0
3654220,0
3654221,0
3654223,0
3654224,0
3654225,0
3654236,0
3654239,0
3654240,0
3654241,0
3654243,0
3654249,0
3654259,0
3654260,0
3654261,0
3654262,0
3654263,0
3654264,0
3654265,0
3654267,0
3654268,0
3654271,0
3654274,0
3654276,0
3654277,0
3654278,0
3654279,0
3654280,0
3654281,0
3654282,0
3654283,0
3654284,0
3654285,0
3654286,0
3654287,0
3654288,0
3654293,0
3654305,0
3654306,0
3654307,0
3654308,0
3654309,0
3654312,0
3654313,0
3654316,0
3654317,0
3654318,0
3654320,0
3654323,0
3654324,0
3654327,0
3654331,0
3654333,0
3654348,0
3654356,0
3654358,0
3654359,0
3654360,0
3654361,0
3654362,0
3654363,0
3654365,0
3654366,0
3654367,0
3654373,0
3654377,0
3654378,0
3654381,0
3654386,0
3654390,0
3654399,0
3654405,0
3654408,0
3654409,0
3654412,0
3654413,0
3654415,0
3654420,0
3654423,0
3654427,0
3654432,0
3654434,0
3654436,0
3654439,0
3654441,0
3654442,0
3654445,0
3654449,0
3654455,0
3654470,0
3654471,0
3654473,0
3654478,0
3654480,0
3654481,0
3654485,0
3654487,0
3654489,0
3654507,0
3654510,0
3654511,0
3654512,0
3654513,0
3654514,0
3654515,0
3654517,0
3654518,0
3654519,0
3654520,0
3654522,0
3654523,0
3654525,0
3654526,0
3654527,0
3654529,0
3654532,0
3654534,0
3654535,0
3654538,0
3654540,0
3654542,0
3654544,0
3654545,0
3654546,0
3654549,0
3654553,0
3654563,0
3654599,0
3654602,0
3654604,0
3654607,0
3654608,0
3654609,0
3654611,0
3654613,1
3654614,0
3654616,0
3654617,0
3654619,0
3654632,0
3654633,0
3654635,0
3654638,0
3654639,0
3654640,0
3654642,0
3654643,0
3654651,0
3654654,0
3654659,0
3654663,0
3654667,0
3654668,0
3654669,0
3654670,0
3654671,0
3654674,0
3654676,0
3654681,0
3654683,0
3654686,0
3654689,0
3654690,0
3654691,0
3654698,0
3654700,0
3654702,0
3654703,0
3654704,0
3654706,0
3654708,0
3654710,0
3654713,0
3654714,0
3654716,0
3654717,0
3654718,0
3654720,0
3654722,0
3654723,0
3654729,0
3654732,0
3654733,0
3654736,0
3654738,0
3654740,0
3654741,0
3654746,0
3654747,0
3654750,0
3654752,0
3654757,0
3654758,0
3654763,0
3654768,0
3654769,0
3654772,0
3654777,0
3654778,0
3654780,0
3654781,0
3654792,0
3654793,0
3654795,0
3654797,0
3654799,0
3654803,0
3654804,0
3654806,0
3654808,0
3654811,0
3654813,0
3654814,0
3654816,0
3654817,0
3654820,0
3654823,0
3654825,0
3654829,0
3654830,0
3654831,0
3654832,0
3654833,0
3654834,0
3654836,0
3654840,0
3654841,0
3654842,0
3654843,0
3654845,0
3654856,0
3654857,0
3654860,0
3654861,0
3654862,0
3654863,0
3654869,0
3654870,0
3654871,0
3654873,0
3654874,0
3654876,0
3654877,0
3654880,0
3654882,0
3654884,0
3654886,0
3654887,0
3654888,0
3654890,0
3654891,0
3654893,0
3654895,0
3654896,0
3654897,0
3654898,0
3654899,0
3654900,0
3654901,0
3654905,0
3654908,0
3654909,0
3654913,0
3654918,0
3654919,0
3654921,0
3654922,0
3654924,0
3654925,0
3654926,0
3654928,0
3654929,0
3654932,0
3654933,0
3654934,0
3654935,0
3654936,0
3654937,1
3654938,1
3654939,1
3654943,0
3654944,0
3654945,0
3654946,0
3654953,0
3654959,0
3654960,0
3654969,0
3654973,0
3654974,0
3654981,0
3654983,0
3654985,0
3654987,0
3654989,0
3654997,0
3655000,0
3655006,0
3655008,0
3655012,0
3655014,0
3655015,0
3655017,0
3655019,1
3655020,0
3655023,0
3655025,0
3655027,0
3655029,0
3655030,0
3655031,0
3655032,0
3655033,0
3655034,0
3655035,0
3655036,0
3655037,0
3655039,0
3655043,0
3655044,0
3655045,0
3655046,0
3655047,0
3655051,0
3655052,1
3655054,1
3655055,0
3655056,0
3655057,0
3655058,1
3655059,0
3655061,0
3655064,0
3655065,0
3655066,0
3655067,0
3655068,0
3655070,0
3655072,0
3655073,0
3655077,0
3655084,0
3655086,1
3655088,0
3655090,0
3655091,0
3655092,0
3655093,0
3655095,0
3655098,0
3655106,0
3655108,0
3655109,0
3655110,0
3655112,0
3655113,0
3655114,0
3655116,0
3655120,0
3655125,0
3655128,0
3655130,0
3655136,0
3655145,0
3655148,0
3655150,0
3655152,0
3655157,0
3655160,0
3655162,0
3655164,0
3655175,0
3655181,0
3655183,0
3655184,0
3655187,0
3655188,0
3655191,0
3655193,0
3655194,0
3655197,0
3655201,0
3655202,0
3655205,0
3655215,0
3655219,0
3655222,1
3655224,0
3655225,0
3655226,0
3655231,0
3655233,0
3655234,0
3655236,0
3655237,0
3655240,0
3655254,0
3655259,0
3655260,0
3655261,0
3655263,0
3655264,0
3655265,0
3655266,0
3655269,0
3655280,0
3655282,0
3655284,0
3655287,0
3655288,0
3655289,0
3655290,0
3655291,0
3655292,0
3655293,0
3655294,0
3655295,0
3655296,0
3655297,0
3655300,0
3655303,0
3655306,0
3655307,0
3655311,0
3655316,0
3655320,0
3655324,0
3655327,0
3655335,0
3655340,0
3655346,0
3655347,0
3655348,0
3655350,0
3655352,0
3655357,0
3655358,0
3655359,0
3655360,0
3655363,0
3655365,0
3655370,0
3655371,0
3655373,0
3655375,0
3655376,0
3655377,0
3655378,0
3655383,0
3655384,0
3655385,0
3655387,0
3655389,0
3655390,0
3655391,0
3655392,0
3655398,0
3655399,0
3655402,0
3655404,0
3655405,0
3655406,0
3655407,0
3655415,0
3655417,0
3655421,0
3655423,0
3655424,0
3655427,0
3655430,0
3655437,0
3655440,0
3655441,0
3655442,0
3655443,0
3655445,0
3655447,0
3655448,0
3655449,0
3655450,0
3655453,0
3655454,0
3655455,0
3655458,0
3655459,0
3655460,0
3655461,0
